instance,disjunctive terms,restart,root gap closed,additional root gap closed,iterations
mik-250-20-75-4,16,14,0.09084124424164709,-0.003925458788061401,5
mik-250-20-75-4,16,15,0.1450687584649445,0.0542275142232974,10
mik-250-20-75-4,16,16,0.15980227142558545,0.01473351296064096,13
rout,32,0,2.196618359722986e-12,-10.260274381569442,1
rout,32,1,2.196618359722986e-12,0.0,1
opt1217,32,0,9.930023706369394e-13,-4.978723404250377,1
opt1217,32,1,9.947692787697454e-13,1.7669081328059858e-15,2
23588,32,0,1.88456111141613e-12,-17.380771446297526,1
23588,32,1,1.88456111141613e-12,0.0,1
23588,32,2,1.88456111141613e-12,0.0,1
23588,32,3,1.88456111141613e-12,0.0,1
pigeon-08,32,0,1.8534228726114618e-10,-7.999999998517262,1
pigeon-08,32,1,1.8534228726114618e-10,0.0,5
pigeon-08,32,2,1.8534228726114618e-10,0.0,3
flugpl,32,0,2.035572492843588e-14,-34.0145827280286,1
flugpl,32,1,2.035572492843588e-14,0.0,1
flugpl,32,2,2.035572492843588e-14,0.0,1
flugpl,32,3,2.035572492843588e-14,0.0,1
flugpl,32,4,2.035572492843588e-14,0.0,1
flugpl,32,5,2.035572492843588e-14,0.0,1
flugpl,32,6,2.035572492843588e-14,0.0,1
flugpl,32,7,2.035572492843588e-14,0.0,1
flugpl,32,8,2.035572492843588e-14,0.0,1
flugpl,32,9,2.035572492843588e-14,0.0,1
flugpl,32,10,2.035572492843588e-14,0.0,1
flugpl,32,11,2.035572492843588e-14,0.0,1
flugpl,32,12,2.035572492843588e-14,0.0,1
flugpl,32,13,2.035572492843588e-14,0.0,1
flugpl,32,14,2.035572492843588e-14,0.0,1
flugpl,32,15,2.035572492843588e-14,0.0,1
flugpl,32,16,2.035572492843588e-14,0.0,1
flugpl,32,17,2.035572492843588e-14,0.0,1
flugpl,32,18,2.035572492843588e-14,0.0,1
flugpl,32,19,2.035572492843588e-14,0.0,1
flugpl,32,20,2.035572492843588e-14,0.0,1
gen-ip016,32,0,1.234343907679832e-13,-322.52013675407454,1
gen-ip016,32,1,0.009353811098155185,0.009353811098031751,3
gen-ip016,32,2,0.012556869024303953,0.0032030579261487675,4
gen-ip016,32,3,0.01855248555650142,0.005995616532197465,10
gen-ip016,32,4,0.01979561798447211,0.001243132427970691,10
gen-ip016,32,5,0.021949544116257446,0.0021539261317853366,10
gen-ip016,32,6,0.021238775064428485,-0.0007107690518289612,10
gen-ip016,32,7,0.023666151782652658,0.002427376718224173,10
gen-ip016,32,8,0.02438192245573778,0.0007157706730851233,10
gen-ip016,32,9,0.027895114585754555,0.0035131921300167734,10
gen-ip016,32,10,0.02867595710657372,0.0007808425208191659,10
gen-ip016,32,11,0.02982240105821971,0.0011464439516459882,10
gen-ip016,32,12,0.02960287411767696,-0.000219526940542749,10
gen-ip016,32,13,0.03233332894269201,0.0027304548250150495,10
gen-ip016,32,14,0.03262134018005283,0.0002880112373608232,10
gen-ip016,32,15,0.030923017688081592,-0.0016983224919712402,10
gen-ip016,32,16,0.03347686858884478,0.002553850900763186,10
gen-ip016,32,17,0.03218233034646796,-0.0012945382423768179,10
gen-ip016,32,18,0.03354829430713677,0.0013659639606688062,10
gen-ip016,32,19,0.03733911174484246,0.003790817437705693,10
gen-ip016,32,20,0.037153657394434894,-0.00018545435040756564,10
ran12x21,32,0,1.4255775454520142e-11,-6.2322085589536655,1
ran12x21,32,1,1.4255775454520142e-11,0.0,1
ran12x21,32,2,0.002726673796224732,0.002726673781968957,2
ran12x21,32,3,0.0027731211695309383,4.644737330620607e-05,2
ran12x21,32,4,1.4255775454520142e-11,-0.002773121155275163,1
ran12x21,32,5,0.0027433788180928308,0.0027433788038370554,2
ran12x21,32,6,0.002808277959749577,6.489914165674644e-05,2
ran12x21,32,7,0.022975415092217778,0.0201671371324682,6
dcmulti,32,0,3.7361741940443174e-13,-43.73642594335521,1
dcmulti,32,1,3.7361741940443174e-13,0.0,1
dcmulti,32,2,3.7361741940443174e-13,0.0,1
mad,32,0,0.0,0.0,1
mad,32,1,0.0,0.0,1
mad,32,2,0.0,0.0,2
mad,32,3,0.0,0.0,1
mad,32,4,0.0,0.0,2
mad,32,5,0.0,0.0,1
mad,32,6,0.0,0.0,2
mad,32,7,0.0,0.0,1
mad,32,8,0.0,0.0,2
mad,32,9,0.0,0.0,1
mad,32,10,0.0,0.0,2
mad,32,11,0.0,0.0,1
mad,32,12,0.0,0.0,2
mad,32,13,0.0,0.0,1
mad,32,14,0.0,0.0,2
mad,32,15,0.0,0.0,1
mad,32,16,0.0,0.0,2
mad,32,17,0.0,0.0,1
mad,32,18,0.0,0.0,2
mad,32,19,0.0,0.0,1
mad,32,20,0.0,0.0,2
enlight_hard,32,0,0.4189189189189189,0.4189189189189189,1
enlight_hard,32,1,0.4189189189189189,0.0,1
enlight_hard,32,2,0.4189189189189189,0.0,1
enlight_hard,32,3,0.4189189189189189,0.0,1
enlight_hard,32,4,0.4189189189189189,0.0,1
enlight_hard,32,5,0.4189189189189189,0.0,1
enlight_hard,32,6,0.4189189189189189,0.0,1
enlight_hard,32,7,0.4189189189189189,0.0,1
enlight_hard,32,8,0.4189189189189189,0.0,1
enlight_hard,32,9,0.4189189189189189,0.0,1
enlight_hard,32,10,0.4189189189189189,0.0,1
enlight_hard,32,11,0.4189189189189189,0.0,1
enlight_hard,32,12,0.4189189189189189,0.0,1
enlight_hard,32,13,0.4189189189189189,0.0,1
enlight_hard,32,14,0.4189189189189189,0.0,1
enlight_hard,32,15,0.4189189189189189,0.0,1
enlight_hard,32,16,0.4189189189189189,0.0,1
enlight_hard,32,17,0.4189189189189189,0.0,1
enlight_hard,32,18,0.4189189189189189,0.0,1
enlight_hard,32,19,0.4189189189189189,0.0,1
enlight_hard,32,20,0.4189189189189189,0.0,1
ic97_tension,32,0,5.093170329925805e-13,-77.83999999995933,1
ic97_tension,32,1,5.093170329925805e-13,0.0,1
ic97_tension,32,2,5.093170329925805e-13,0.0,2
pk1,32,0,0.0,0.0,1
pk1,32,1,0.0,0.0,8
pk1,32,2,0.0,0.0,10
pk1,32,3,0.0,0.0,10
pk1,32,4,0.0,0.0,10
pk1,32,5,0.0,0.0,10
pk1,32,6,0.0,0.0,10
bienst2,32,0,4.0891637296245207e-14,-0.27344378317507184,1
bienst2,32,1,4.0891637296245207e-14,0.0,1
neos-911970,16,0,4.068139123627999e-13,-0.7384126984115847,1
neos-911970,16,1,4.0670112780156816e-13,-1.127845612317363e-16,2
neos-911970,16,2,4.068139123627999e-13,1.127845612317363e-16,1
neos-911970,16,3,4.0647555867910474e-13,-3.383536836951584e-16,2
neos-3046601-motu,32,0,4.417188749780195e-15,-0.14521193092620713,1
neos-3046601-motu,32,1,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,2,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,3,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,4,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,5,4.461806817959793e-15,4.461806817959842e-17,3
neos-3046601-motu,32,6,4.506424886139391e-15,4.461806817959763e-17,2
neos-3046601-motu,32,7,4.417188749780195e-15,-8.923613635919605e-17,1
neos-3046601-motu,32,8,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,9,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,10,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,11,4.417188749780195e-15,0.0,1
neos-3046601-motu,32,12,4.461806817959793e-15,4.461806817959842e-17,3
neos-3046601-motu,32,13,4.506424886139391e-15,4.461806817959763e-17,2
neos-2652786-brda,32,0,0.0,0.0,1
neos-2652786-brda,32,1,0.0,0.0,2
neos-2652786-brda,32,2,0.0,0.0,2
neos-2652786-brda,32,3,0.0,0.0,3
neos-2652786-brda,32,4,0.0,0.0,3
r50x360,32,0,0.017320279312864263,-0.48954402085581705,1
r50x360,32,1,0.02321931599278227,0.005899036679918007,2
r50x360,32,2,0.017320279312864263,-0.005899036679918007,1
r50x360,32,3,0.017320279312864263,0.0,1
graphdraw-domain,32,0,0.0,-1.8066723746982387,1
graphdraw-domain,32,1,0.0,0.0,1
graphdraw-domain,32,2,0.0,0.0,2
graphdraw-domain,32,3,0.0,0.0,1
graphdraw-domain,32,4,0.0,0.0,2
graphdraw-domain,32,5,0.0,0.0,1
graphdraw-domain,32,6,0.0,0.0,3
graphdraw-domain,32,7,0.0,0.0,1
graphdraw-domain,32,8,0.0,0.0,2
graphdraw-domain,32,9,0.0,0.0,1
graphdraw-domain,32,10,0.0,0.0,2
enlight8,32,0,0.037037037037037035,0.037037037037037035,1
enlight8,32,1,0.037037037037037035,0.0,1
enlight8,32,2,0.037037037037037035,0.0,2
enlight8,32,3,0.037037037037037035,0.0,1
enlight8,32,4,0.037037037037037035,0.0,2
enlight8,32,5,0.037037037037037035,0.0,2
enlight8,32,6,0.037037037037037035,0.0,2
enlight8,32,7,0.05020576131687243,0.013168724279835398,5
enlight8,32,8,0.037037037037037035,-0.013168724279835398,1
enlight8,32,9,0.05555555555555555,0.018518518518518517,2
enlight8,32,10,0.037037037037037035,-0.018518518518518517,2
enlight8,32,11,0.06018518518518518,0.023148148148148147,7
enlight8,32,12,0.037037037037037035,-0.023148148148148147,1
enlight8,32,13,0.06790123456790123,0.030864197530864196,2
enlight8,32,14,0.05129974695192087,-0.016601487615980362,7
enlight8,32,15,0.037037037037037035,-0.014262709914883834,3
enlight8,32,16,0.046296296296296294,0.009259259259259259,4
enlight8,32,17,0.08577539227178316,0.039479095975486864,8
enlight8,32,18,0.04624491305956345,-0.03953047921221971,5
enlight8,32,19,0.037037037037037035,-0.009207876022526415,1
enlight8,32,20,0.08465608465608465,0.047619047619047616,2
p0201,32,0,2.986092334272328e-11,-9.290540540203395,1
p0201,32,1,2.986092334272328e-11,0.0,1
p0201,32,2,2.986092334272328e-11,0.0,2
p0201,32,3,0.21149114550542117,0.21149114547556025,20
p0201,32,4,0.23252161946710417,0.021030473961683005,19
neos-2657525-crna,32,0,0.0,0.0,1
neos-2657525-crna,32,1,0.0,0.0,1
neos-2657525-crna,32,2,0.0,0.0,1
neos-2657525-crna,32,3,0.0,0.0,3
neos-2657525-crna,32,4,0.0,0.0,1
neos-2657525-crna,32,5,0.0,0.0,1
neos-2657525-crna,32,6,0.0,0.0,4
pigeon-13,32,0,1.8600876466696455e-09,-12.999999975818861,1
pigeon-13,32,1,1.8600876466696455e-09,0.0,1
gsvm2rl3,32,0,5.4542862298629137e-11,-0.03697683202390925,1
gsvm2rl3,32,1,0.020128595560008625,0.020128595505465762,3
gsvm2rl3,32,2,0.05346973853199749,0.03334114297198887,10
gsvm2rl3,32,3,0.055437484510810486,0.001967745978812996,6
rlp1,32,0,5.2413769526839025e-12,-7.544303797418334,1
rlp1,32,1,5.2413769526839025e-12,0.0,1
rlp1,32,2,5.239353255018774e-12,-2.0236976651285746e-15,3
rlp1,32,3,5.238341406186209e-12,-1.0118488325646912e-15,3
rlp1,32,4,5.239353255018774e-12,1.0118488325646912e-15,3
rlp1,32,5,5.2413769526839025e-12,2.0236976651285746e-15,3
prod1,32,0,3.2297397080004387e-16,-2.272727272727266,1
prod1,32,1,3.2297397080004387e-16,0.0,1
prod1,32,2,1.0335167065601404e-14,1.001219309480136e-14,8
prod1,32,3,1.2918958832001755e-15,-9.043271182401229e-15,5
prod1,32,4,6.459479416000877e-16,-6.459479416000877e-16,7
prod1,32,5,2.583791766400351e-15,1.9378438248002632e-15,8
prod1,32,6,8.720297211601184e-15,6.136505445200833e-15,8
assign1-5-8,32,0,3.672126643852552e-14,-6.4028950489891185,1
assign1-5-8,32,1,3.672126643852552e-14,0.0,1
assign1-5-8,32,2,0.019006963932741434,0.019006963932704714,3
newdano,32,0,3.2502447360176126e-14,-0.21734498191470739,1
newdano,32,1,3.2502447360176126e-14,0.0,1
pigeon-10,32,0,7.594280754036641e-10,-9.99999999240572,1
pigeon-10,32,1,7.594280754036641e-10,0.0,1
pigeon-10,32,2,7.594280754036641e-10,0.0,1
supportcase26,32,0,0.0,-2.81847075708824,1
supportcase26,32,1,0.0,0.0,1
supportcase26,32,2,0.0,0.0,1
supportcase26,32,3,0.0,0.0,1
supportcase26,32,4,0.0,0.0,1
supportcase26,32,5,0.0,0.0,1
supportcase26,32,6,0.0,0.0,1
supportcase26,32,7,0.0,0.0,1
supportcase26,32,8,0.0,0.0,1
supportcase26,32,9,0.0,0.0,1
supportcase26,32,10,0.0,0.0,1
supportcase26,32,11,0.0,0.0,1
supportcase26,32,12,0.0,0.0,1
supportcase26,32,13,0.0,0.0,1
supportcase26,32,14,0.0,0.0,1
supportcase26,32,15,0.0,0.0,1
supportcase26,32,16,0.0,0.0,1
supportcase26,32,17,0.0,0.0,1
supportcase26,32,18,0.0,0.0,1
supportcase26,32,19,0.0,0.0,1
supportcase26,32,20,0.0,0.0,1
mik-250-20-75-1,32,0,0.0,-6.266102922615419,1
mik-250-20-75-1,32,1,0.015735443464964444,0.015735443464964444,8
mik-250-20-75-1,32,2,0.0427125924095524,0.026977148944587956,9
mik-250-20-75-1,32,3,0.04278863330539365,7.604089584124785e-05,10
mik-250-20-75-1,32,4,0.055410188471580114,0.012621555166186467,11
mik-250-20-75-1,32,5,0.08170265732371676,0.026292468852136645,12
mik-250-20-75-1,32,6,0.03198826729491192,-0.04971439002880484,4
mik-250-20-75-1,32,7,0.04134261386422341,0.009354346569311486,4
mik-250-20-75-1,32,8,0.05642622329479618,0.01508360943057277,4
mik-250-20-75-1,32,9,0.13127242608708473,0.07484620279228854,16
noswot,32,0,7.10545879925614e-15,-21.500095137920837,1
noswot,32,1,7.10545879925614e-15,0.0,2
noswot,32,2,1.065818819888421e-14,3.55272939962807e-15,4
noswot,32,3,7.10545879925614e-15,-3.55272939962807e-15,9
noswot,32,4,7.10545879925614e-15,0.0,6
noswot,32,5,1.065818819888421e-14,3.55272939962807e-15,4
noswot,32,6,7.10545879925614e-15,-3.55272939962807e-15,4
noswot,32,7,7.10545879925614e-15,0.0,5
noswot,32,8,7.10545879925614e-15,0.0,6
noswot,32,9,7.10545879925614e-15,0.0,3
noswot,32,10,7.10545879925614e-15,0.0,7
noswot,32,11,1.421091759851228e-14,7.10545879925614e-15,4
noswot,32,12,1.776364699814035e-14,3.55272939962807e-15,8
neos-3611447-jijia,32,0,5.480356995866444e-13,-7.370000977798737,1
neos-3611447-jijia,32,1,5.480356995866444e-13,0.0,1
neos-3611447-jijia,32,2,5.480356995866444e-13,0.0,1
graphdraw-gemcutter,32,0,3.2383646137544165e-16,-1.5346270251023668,1
graphdraw-gemcutter,32,1,3.2383646137544165e-16,0.0,1
graphdraw-gemcutter,32,2,3.2383646137544165e-16,0.0,2
graphdraw-gemcutter,32,3,3.2383646137544165e-16,0.0,1
graphdraw-gemcutter,32,4,3.2383646137544165e-16,0.0,2
graphdraw-gemcutter,32,5,6.476729227508833e-16,3.2383646137544165e-16,2
graphdraw-gemcutter,32,6,3.2383646137544165e-16,-3.2383646137544165e-16,3
graphdraw-gemcutter,32,7,3.2383646137544165e-16,0.0,1
graphdraw-gemcutter,32,8,3.2383646137544165e-16,0.0,2
graphdraw-gemcutter,32,9,3.2383646137544165e-16,0.0,1
graphdraw-gemcutter,32,10,3.2383646137544165e-16,0.0,3
graphdraw-gemcutter,32,11,3.2383646137544165e-16,0.0,2
graphdraw-gemcutter,32,12,3.2383646137544165e-16,0.0,3
gt2,32,0,9.631068313034882e-14,-1.7467739686899282,1
gt2,32,1,0.0012248277243984025,0.0012248277243020918,2
gt2,32,2,0.002449315560515558,0.0012244878361171556,3
gt2,32,3,0.025304098518820137,0.02285478295830458,7
gt2,32,4,0.034878335950460616,0.00957423743164048,16
gt2,32,5,0.01964238097868817,-0.015235954971772447,9
gt2,32,6,0.016043823200974642,-0.0035985577777135277,6
gt2,32,7,0.033014606210610975,0.016970783009636333,10
gt2,32,8,0.23385942582990424,0.20084481961929326,18
misc07,32,0,2.9369507224369647e-12,-1.014336917553871,1
misc07,32,1,2.9369507224369647e-12,0.0,2
misc07,32,2,2.936787730554927e-12,-1.6299188203774168e-16,3
gen,32,0,0.5355979327571916,-611.1204965680918,1
ran13x13,32,0,1.517337375434107e-11,-4.801336018707114,1
ran13x13,32,1,1.517337375434107e-11,0.0,1
ran13x13,32,2,0.027547675862283356,0.027547675847109983,2
ran13x13,32,3,1.517337375434107e-11,-0.027547675847109983,1
ran13x13,32,4,0.027547675862283356,0.027547675847109983,2
ran13x13,32,5,1.517337375434107e-11,-0.027547675847109983,1
ran13x13,32,6,0.027547675862283356,0.027547675847109983,2
ran13x13,32,7,1.517337375434107e-11,-0.027547675847109983,1
ran13x13,32,8,0.027547675862283356,0.027547675847109983,2
ran13x13,32,9,1.517337375434107e-11,-0.027547675847109983,1
ran13x13,32,10,0.027547675862283356,0.027547675847109983,2
ran13x13,32,11,1.517337375434107e-11,-0.027547675847109983,1
ran13x13,32,12,0.027547675862283356,0.027547675847109983,2
ran13x13,32,13,1.517337375434107e-11,-0.027547675847109983,1
ran13x13,32,14,0.04037119562519126,0.04037119561001788,5
ran13x13,32,15,0.02508014447072816,-0.015291051154463099,2
ran13x13,32,16,1.517337375434107e-11,-0.025080144455554787,1
ran13x13,32,17,0.034471308253864706,0.03447130823869133,2
ran13x13,32,18,0.025073943410865576,-0.00939736484299913,2
ran13x13,32,19,0.02499759909125975,-7.634431960582694e-05,2
ran13x13,32,20,0.02499140942646051,-6.189664799240158e-06,2
bienst1,32,0,5.005627547541307e-14,-0.3347280334726864,1
bienst1,32,1,5.005627547541307e-14,0.0,1
gen-ip021,32,0,1.3529472226103747e-14,-69.25709744584168,1
gen-ip021,32,1,0.06895892983881408,0.06895892983880055,13
gen-ip021,32,2,0.04882831651138616,-0.020130613327427917,10
gen-ip021,32,3,0.07034973110915146,0.021521414597765305,13
gen-ip021,32,4,0.07596621676240889,0.005616485653257425,12
gen-ip021,32,5,0.09039573838093978,0.014429521618530894,19
gen-ip021,32,6,0.08112352912360242,-0.009272209257337363,11
gen-ip021,32,7,0.08610152647453002,0.004977997350927604,15
gen-ip021,32,8,0.08461251085795118,-0.0014890156165788399,17
gen-ip021,32,9,0.09424910761453743,0.00963659675658625,19
gen-ip021,32,10,0.10085359669296032,0.006604489078422884,18
gen-ip021,32,11,0.09265582189857538,-0.008197774794384938,14
gen-ip021,32,12,0.09176704538894817,-0.0008887765096272093,11
gen-ip021,32,13,0.09673852060561335,0.004971475216665175,16
gen-ip021,32,14,0.10381426919000944,0.007075748584396094,20
neos-1442119,32,0,4.2834358264214057e-10,-181.99999992204147,1
neos-1442119,32,1,4.2834358264214057e-10,0.0,1
mas74,32,0,2.473810414894194e-12,-7.9512069906484175,1
mas74,32,1,0.2686160532778753,0.2686160532754015,17
mas74,32,2,1.2239171761171697,0.9553011228392944,20
mas74,32,3,2.7320202901738377,1.508103114056668,14
neos-2624317-amur,32,0,0.0,0.0,1
neos-2624317-amur,32,1,0.0,0.0,2
neos-2624317-amur,32,2,0.0,0.0,6
neos-2624317-amur,32,3,0.0,0.0,2
22433,32,0,2.015340240136228e-12,-89.82188956179608,1
neos-1425699,32,0,0.0,-706.4467649247401,1
neos-1425699,32,1,0.0,0.0,1
neos-1425699,32,2,0.0,0.0,2
neos-1425699,32,3,0.0,0.0,1
neos-1425699,32,4,0.0,0.0,1
neos-1425699,32,5,0.0,0.0,2
neos-1425699,32,6,0.0,0.0,1
neos-1425699,32,7,0.0,0.0,1
neos-1425699,32,8,0.0,0.0,2
neos-1425699,32,9,0.0,0.0,1
neos-1425699,32,10,0.0,0.0,1
neos-1425699,32,11,0.0,0.0,2
neos-1425699,32,12,0.0,0.0,1
neos-1425699,32,13,0.0,0.0,3
neos-1425699,32,14,0.0,0.0,1
neos-1425699,32,15,0.0,0.0,2
neos-1425699,32,16,0.0,0.0,1
neos-1425699,32,17,0.0,0.0,2
neos-1425699,32,18,0.0,0.0,1
neos-1425699,32,19,0.9205733596063709,0.9205733596063709,4
neos-5192052-neckar,32,0,6.008532739454375e-14,-38.64516129032049,1
neos17,32,0,4.590520445225435e-10,-0.004563979653416454,1
neos17,32,1,0.0015173803251508453,0.0015173798660988009,2
neos17,32,2,0.002987476064079877,0.0014700957389290317,2
neos17,32,3,0.00950914380032918,0.006521667736249304,7
k16x240b,32,0,4.957461796240994e-15,-0.41138215974793374,1
k16x240b,32,1,0.00016731279203199975,0.00016731279202704229,2
k16x240b,32,2,0.030714576326257348,0.03054726353422535,3
k16x240b,32,3,4.957461796240994e-15,-0.03071457632625239,1
k16x240b,32,4,0.030714011239415615,0.030714011239410657,2
nexp-50-20-1-1,32,0,2.9445969472256666e-13,-0.708928571427774,1
nexp-50-20-1-1,32,1,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,2,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,3,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,4,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,5,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,6,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,7,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,8,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,9,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,10,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,11,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,12,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,13,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,14,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,15,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,16,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,17,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,18,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,19,2.9445969472256666e-13,0.0,1
nexp-50-20-1-1,32,20,2.9445969472256666e-13,0.0,1
neos-911970,32,0,4.068139123627999e-13,-0.7384126984115847,1
neos-911970,32,1,4.0658834324033647e-13,-2.255691224634221e-16,2
sp150x300d,32,0,0.44148402807620873,0.3651902101622827,1
sp150x300d,32,1,0.44148402807620873,0.0,1
sp150x300d,32,2,0.45039562082904977,0.008911592752841035,2
sp150x300d,32,3,0.44148656616774945,-0.00890905466130032,2
sp150x300d,32,4,0.44148402807620873,-2.5380915407158255e-06,1
sp150x300d,32,5,0.4638998479991594,0.022415819922950664,3
sp150x300d,32,6,0.44148402807620885,-0.022415819922950553,2
sp150x300d,32,7,0.44148402807620885,0.0,2
sp150x300d,32,8,0.44148402807620873,-1.1102230246251565e-16,1
sp150x300d,32,9,0.46048169419633234,0.018997666120123602,2
timtab1CUTS,32,0,9.394424089912479e-14,-4.058621282454951,1
timtab1CUTS,32,1,9.394424089912479e-14,0.0,1
timtab1CUTS,32,2,9.394424089912479e-14,0.0,1
timtab1,32,0,8.154930634662796e-16,-0.038982281769049984,1
timtab1,32,1,8.154930634662796e-16,0.0,1
timtab1,32,2,0.0012537565373245422,0.0012537565373237267,2
timtab1,32,3,8.154930634662796e-16,-0.0012537565373237267,1
timtab1,32,4,0.015117603243018658,0.015117603243017842,4
timtab1,32,5,8.154930634662796e-16,-0.015117603243017842,1
timtab1,32,6,0.00532863552948965,0.005328635529488835,2
timtab1,32,7,8.154930634662796e-16,-0.005328635529488835,1
timtab1,32,8,0.0005710495746720328,0.0005710495746712173,2
timtab1,32,9,8.154930634662796e-16,-0.0005710495746712173,1
timtab1,32,10,0.010985180040668858,0.010985180040668042,2
timtab1,32,11,8.154930634662796e-16,-0.010985180040668042,1
timtab1,32,12,0.010985180040668858,0.010985180040668042,2
timtab1,32,13,8.154930634662796e-16,-0.010985180040668042,1
timtab1,32,14,0.0076826063123099685,0.007682606312309153,2
timtab1,32,15,8.154930634662796e-16,-0.007682606312309153,1
timtab1,32,16,0.014748842027923714,0.014748842027922898,4
neos-3610051-istra,32,0,1.1318326809648218e-12,-10.02439710326984,1
neos-3610051-istra,32,1,1.1318326809648218e-12,0.0,1
mik-250-20-75-2,32,0,7.892182050364876e-16,-6.50677064901911,1
mik-250-20-75-2,32,1,0.03854259144141367,0.03854259144141288,12
